TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T114402_2.00	F135_2.00	TS12_2.00	M03666_2.00	MS45_2.00	FBgn0002573	sens	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0002573	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114403_2.00	F135_2.00	TS12_2.00	M03667_2.00	MS45_2.00	FBgn0002985	odd	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0002985	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114404_2.00	F135_2.00	TS12_2.00	M05861_2.00	MS30_2.00	FBgn0003002	opa	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0003002	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114405_2.00	F135_2.00	TS12_2.00	M03669_2.00	MS45_2.00	FBgn0003028	ovo	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0003028	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114409_2.00	F135_2.00	TS12_2.00	M06072_2.00	MS19_2.00	FBgn0003499	sr	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0003499	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114416_2.00	F135_2.00	TS12_2.00	M03671_2.00	MS45_2.00	FBgn0004618	gl	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0004618	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114425_2.00	F135_2.00	TS12_2.00	M03678_2.00	MS45_2.00	FBgn0005694	Aef1	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0005694	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114428_2.00	F135_2.00	TS12_2.00	M06111_2.00	MS19_2.00	FBgn0011236	ken	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0011236	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114435_2.00	F135_2.00	TS12_2.00	M03680_2.00	MS45_2.00	FBgn0013469	klu	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0013469	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114442_2.00	F135_2.00	TS12_2.00	M03682_2.00	MS45_2.00	FBgn0020378	Sp1	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0020378	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114453_2.00	F135_2.00	TS12_2.00	M03683_2.00	MS45_2.00	FBgn0025679	Bteb2	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0025679	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114530_2.00	F135_2.00	TS12_2.00	M06144_2.00	MS19_2.00	FBgn0035997	phol	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0035997	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114531_2.00	F135_2.00	TS12_2.00	M06146_2.00	MS19_2.00	FBgn0036179	CG7368	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0036179	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114566_2.00	F135_2.00	TS12_2.00	M06152_2.00	MS19_2.00	FBgn0038418	pad	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0038418	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114578_2.00	F135_2.00	TS12_2.00	M03702_2.00	MS45_2.00	FBgn0039039	lmd	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0039039	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114580_2.00	F135_2.00	TS12_2.00	M06159_2.00	MS19_2.00	FBgn0039169	Spps	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0039169	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114591_2.00	F135_2.00	TS12_2.00	M03704_2.00	MS45_2.00	FBgn0040765	luna	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0040765	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T114596_2.00	F135_2.00	TS12_2.00	M03705_2.00	MS45_2.00	FBgn0043364	cbt	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0043364	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T117211_2.00	F135_2.00	TS12_2.00	M06166_2.00	MS19_2.00	FBgn0259789	vfl	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0259789	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T117214_2.00	F135_2.00	TS12_2.00	M03710_2.00	MS45_2.00	FBgn0261434	hkb	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0261434	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T117220_2.00	F135_2.00	TS12_2.00	M06169_2.00	MS19_2.00	FBgn0261705	CG42741	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0261705	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T117225_2.00	F135_2.00	TS12_2.00	M06171_2.00	MS19_2.00	FBgn0263239	dar1	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0263239	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T117232_2.00	F135_2.00	TS12_2.00	M06177_2.00	MS19_2.00	FBgn0265276	l(3)neo38	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0265276	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T117234_2.00	F135_2.00	TS12_2.00	M06179_2.00	MS19_2.00	FBgn0267033	mamo	Drosophila_melanogaster	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FBgn0267033	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T117435_2.00	F135_2.00	TS12_2.00	M01176_2.00	MS57_2.00	FGRRES_04288	FGRRES_04288	Fusarium_graminearum	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	FGRRES_04288	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T119093_2.00	F135_2.00	TS12_2.00	M01448_2.00	MS58_2.00	HCBG_04116	HCBG_04116	Histoplasma_capsulatum	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	HCBG_04116	PBM	TFs_NonAnimalZFs	PBM	Najafabadi	2015a	25690854	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T119099_2.00	F135_2.00	TS12_2.00	M01179_2.00	MS57_2.00	HCBG_05540	HCBG_05540	Histoplasma_capsulatum	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	HCBG_05540	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T119107_2.00	F135_2.00	TS12_2.00	M01450_2.00	MS58_2.00	HCBG_09143	HCBG_09143	Histoplasma_capsulatum	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	HCBG_09143	PBM	TFs_NonAnimalZFs	PBM	Najafabadi	2015a	25690854	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T125869_2.00	F135_2.00	TS12_2.00	M01452_2.00	MS58_2.00	PGTG_04650	PGTG_04650	Puccinia_graminis	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	PGTG_04650	PBM	TFs_NonAnimalZFs	PBM	Najafabadi	2015a	25690854	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T125883_2.00	F135_2.00	TS12_2.00	M01454_2.00	MS58_2.00	PGTG_07823	PGTG_07823	Puccinia_graminis	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	PGTG_07823	PBM	TFs_NonAnimalZFs	PBM	Najafabadi	2015a	25690854	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T126264_2.00	F135_2.00	TS12_2.00	M01181_2.00	MS57_2.00	Phyra42912	Phyra42912	Phytophthora_ramorum	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	Phyra42912	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T126280_2.00	F135_2.00	TS12_2.00	M01182_2.00	MS57_2.00	Phyra76486	Phyra76486	Phytophthora_ramorum	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	Phyra76486	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T126290_2.00	F135_2.00	TS12_2.00	M01183_2.00	MS57_2.00	Phyra84400	Phyra84400	Phytophthora_ramorum	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	Phyra84400	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T128326_2.00	F135_2.00	TS12_2.00	M01457_2.00	MS58_2.00	SCHCODRAFT_105182	SCHCODRAFT_105182	Schizophyllum_commune	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	SCHCODRAFT_105182	PBM	TFs_NonAnimalZFs	PBM	Najafabadi	2015a	25690854	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T128346_2.00	F135_2.00	TS12_2.00	M01460_2.00	MS58_2.00	SCHCODRAFT_111188	SCHCODRAFT_111188	Schizophyllum_commune	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	SCHCODRAFT_111188	PBM	TFs_NonAnimalZFs	PBM	Najafabadi	2015a	25690854	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T129407_2.00	F135_2.00	TS12_2.00	M01185_2.00	MS57_2.00	SPAC4G8.13c	prz1	Schizosaccharomyces_pombe	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	SPAC4G8.13c	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T129410_2.00	F135_2.00	TS12_2.00	M01469_2.00	MS58_2.00	SPAC6G10.12c	ace2	Schizosaccharomyces_pombe	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	SPAC6G10.12c	PBM	TFs_NonAnimalZFs	PBM	Najafabadi	2015a	25690854	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T130432_2.00	F135_2.00	TS12_2.00	M01471_2.00	MS58_2.00	TGME49_006650	TGME49_006650	Toxoplasma_gondii	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	TGME49_006650	PBM	TFs_NonAnimalZFs	PBM	Najafabadi	2015a	25690854	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131550_2.00	F135_2.00	TS12_2.00	M00609_2.00	MS10_2.00	WBGene00000483	che-1	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00000483	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131556_2.00	F135_2.00	TS12_2.00	M00612_2.00	MS10_2.00	WBGene00001821	ham-2	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00001821	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131560_2.00	F135_2.00	TS12_2.00	M00614_2.00	MS10_2.00	WBGene00003033	lin-48	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00003033	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131561_2.00	F135_2.00	TS12_2.00	M00615_2.00	MS10_2.00	WBGene00003087	lsy-2	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00003087	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131562_2.00	F135_2.00	TS12_2.00	M00616_2.00	MS10_2.00	WBGene00003380	mnm-2	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00003380	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131563_2.00	F135_2.00	TS12_2.00	M00617_2.00	MS10_2.00	WBGene00003480	klf-3	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00003480	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131565_2.00	F135_2.00	TS12_2.00	M00618_2.00	MS10_2.00	WBGene00003846	odd-2	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00003846	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131569_2.00	F135_2.00	TS12_2.00	M00621_2.00	MS10_2.00	WBGene00004335	ref-2	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00004335	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131585_2.00	F135_2.00	TS12_2.00	M00624_2.00	MS10_2.00	WBGene00009834	lsy-27	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00009834	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131587_2.00	F135_2.00	TS12_2.00	M00626_2.00	MS10_2.00	WBGene00009937	lsl-1	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00009937	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131591_2.00	F135_2.00	TS12_2.00	M00627_2.00	MS10_2.00	WBGene00010770	K11D2.4	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00010770	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131592_2.00	F135_2.00	TS12_2.00	M00628_2.00	MS10_2.00	WBGene00010936	ztf-14	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00010936	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131601_2.00	F135_2.00	TS12_2.00	M00631_2.00	MS10_2.00	WBGene00012317	ztf-6	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00012317	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131606_2.00	F135_2.00	TS12_2.00	M00632_2.00	MS10_2.00	WBGene00012735	sptf-3	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00012735	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131609_2.00	F135_2.00	TS12_2.00	M00634_2.00	MS10_2.00	WBGene00013350	slr-2	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00013350	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131613_2.00	F135_2.00	TS12_2.00	M00637_2.00	MS10_2.00	WBGene00013970	klu-1	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00013970	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131625_2.00	F135_2.00	TS12_2.00	M00641_2.00	MS10_2.00	WBGene00017430	bcl-11	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00017430	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131635_2.00	F135_2.00	TS12_2.00	M00644_2.00	MS10_2.00	WBGene00019960	ztf-16	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00019960	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131643_2.00	F135_2.00	TS12_2.00	M00645_2.00	MS10_2.00	WBGene00022592	klu-2	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00022592	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131647_2.00	F135_2.00	TS12_2.00	M00646_2.00	MS10_2.00	WBGene00044068	syd-9	Caenorhabditis_elegans	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	WBGene00044068	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131790_2.00	F135_2.00	TS12_2.00	M01188_2.00	MS57_2.00	XP_001540939.1	XP_001540939.1	Histoplasma_capsulatum	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	XP_001540939.1	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131829_2.00	F135_2.00	TS12_2.00	M07450_2.00	MS31_2.00	YDR146C	SWI5	Saccharomyces_cerevisiae	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	YDR146C	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131838_2.00	F135_2.00	TS12_2.00	M07458_2.00	MS31_2.00	YGL254W	FZF1	Saccharomyces_cerevisiae	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	YGL254W	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131841_2.00	F135_2.00	TS12_2.00	M07460_2.00	MS31_2.00	YHL027W	RIM101	Saccharomyces_cerevisiae	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	YHL027W	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131846_2.00	F135_2.00	TS12_2.00	M07463_2.00	MS31_2.00	YLR131C	ACE2	Saccharomyces_cerevisiae	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	YLR131C	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131853_2.00	F135_2.00	TS12_2.00	M07468_2.00	MS31_2.00	YNL027W	CRZ1	Saccharomyces_cerevisiae	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	YNL027W	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T131854_2.00	F135_2.00	TS12_2.00	M07469_2.00	MS31_2.00	YOR113W	AZF1	Saccharomyces_cerevisiae	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	YOR113W	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	FALSE	Ensembl	http://www.ensembl.org/	2018	Dec	8
T137733_2.00	F135_2.00	TS21_2.00	M00649_2.00	MS10_2.00	C55C2.1_CONSTRUCT	C55C2.1_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	C55C2.1_CONSTRUCT	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137736_2.00	F135_2.00	TS21_2.00	M00939_2.00	MS34_2.00	ZFA107_CONSTRUCT	ZFA107_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA107_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137737_2.00	F135_2.00	TS21_2.00	M00940_2.00	MS34_2.00	ZFA10_CONSTRUCT	ZFA10_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA10_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137738_2.00	F135_2.00	TS21_2.00	M00941_2.00	MS34_2.00	ZFA145_CONSTRUCT	ZFA145_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA145_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137739_2.00	F135_2.00	TS21_2.00	M00942_2.00	MS34_2.00	ZFA152_CONSTRUCT	ZFA152_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA152_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137740_2.00	F135_2.00	TS21_2.00	M00943_2.00	MS34_2.00	ZFA15_CONSTRUCT	ZFA15_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA15_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137741_2.00	F135_2.00	TS21_2.00	M00944_2.00	MS34_2.00	ZFA160_CONSTRUCT	ZFA160_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA160_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137742_2.00	F135_2.00	TS21_2.00	M00945_2.00	MS34_2.00	ZFA169_CONSTRUCT	ZFA169_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA169_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137743_2.00	F135_2.00	TS21_2.00	M00946_2.00	MS34_2.00	ZFA17_CONSTRUCT	ZFA17_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA17_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137744_2.00	F135_2.00	TS21_2.00	M00947_2.00	MS34_2.00	ZFA188_CONSTRUCT	ZFA188_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA188_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
